550	1
551	1
552	0
553	0
554	1
555	0
556	1
557	1
558	0
559	1
560	0
561	0
562	1
563	0
564	2
565	0
566	0
567	2
568	1
569	0
570	0
571	0
572	0
573	0
574	2
575	0
576	0
577	1
578	0
579	0
580	1
581	1
582	1
583	0
584	0
585	2
586	0
587	2
588	1
589	3
590	1
591	1
592	2
593	2
594	1
595	0
596	0
597	0
598	0
599	2
600	0
601	0
602	1
603	1
604	0
605	2
606	0
607	1
608	0
609	0
610	0
611	1
612	1
613	2
614	1
615	0
616	1
617	4
618	2
619	0
620	2
621	2
622	2
623	0
624	2
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	1
633	2
634	2
635	0
636	1
637	1
638	2
639	1
640	0
641	0
642	2
643	1
644	0
645	1
646	1
647	1
648	1
649	0
650	0
651	1
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	1
661	0
662	1
663	1
664	0
665	0
666	0
667	1
668	0
669	2
670	0
671	1
672	0
673	2
674	0
675	0
676	0
677	0
678	0
679	0
680	2
681	0
682	0
683	0
684	0
685	1
686	0
687	0
688	0
689	1
690	0
691	0
692	0
693	0
694	1
695	1
696	0
697	0
698	0
699	1
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	1
718	0
719	0
720	1
721	0
722	1
723	0
724	0
725	0
726	0
727	1
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	1
740	0
741	0
742	1
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	1
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	1
767	0
768	2
769	0
770	0
771	0
772	0
773	0
774	1
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	1
784	0
785	0
786	1
787	0
788	0
789	1
790	1
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	1
816	0
